,Год,Неделя,A(H1N1)pdm09_0-2,A(H1N1)pdm09_3-6,A(H1N1)pdm09_7-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_0-2,A(H3N2)_3-6,A(H3N2)_7-14,A(H3N2)_15 и ст.,B_0-2,B_3-6,B_7-14,B_15 и ст.,A(H1N1)pdm09_0-2_rel,A(H1N1)pdm09_3-6_rel,A(H1N1)pdm09_7-14_rel,A(H1N1)pdm09_15 и ст._rel,A(H3N2)_0-2_rel,A(H3N2)_3-6_rel,A(H3N2)_7-14_rel,A(H3N2)_15 и ст._rel,B_0-2_rel,B_3-6_rel,B_7-14_rel,B_15 и ст._rel,Население 0-2,Население 3-6,Население 7-14,Население 15 и ст.
359,2016.0,47.0,0.0,0.0,0.0,0.0,720.0,840.0,569.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.782466167941498,4.501294122060092,1.8840747669740567,0.2980464110337003,0.0,0.0,0.0,0.0,190352.0,186613.0,302005.0,4512720.0
360,2016.0,48.0,0.0,0.0,0.0,0.0,1406.0,1713.0,1358.0,2747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.386315877952425,9.179424798915402,4.496614294465323,0.6087237852115797,0.0,0.0,0.0,0.0,190352.0,186613.0,302005.0,4512720.0
361,2016.0,49.0,0.0,0.0,0.0,0.0,1558.0,1972.0,1704.0,3134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.184836513406742,10.567323819883931,5.642290690551481,0.6944813770852168,0.0,0.0,0.0,0.0,190352.0,186613.0,302005.0,4512720.0
362,2016.0,50.0,0.0,0.0,0.0,0.0,3170.0,4144.0,3405.0,6718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.653357989409095,22.206384335496455,11.274647770732273,1.4886808842560584,0.0,0.0,0.0,0.0,190352.0,186613.0,302005.0,4512720.0
363,2016.0,51.0,0.0,0.0,0.0,0.0,3701.0,4825.0,4135.0,8411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44292678826595,25.855647784452316,13.69182629426665,1.8638426492226419,0.0,0.0,0.0,0.0,190352.0,186613.0,302005.0,4512720.0
364,2016.0,52.0,0.0,0.0,0.0,0.0,5341.0,7315.0,5068.0,12688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87146874889943,35.640853236666956,16.247755834829444,2.8134491205421477,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
365,2017.0,1.0,0.0,0.0,0.0,0.0,1538.0,2025.0,1006.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.737936516721087,9.866401613704797,3.225185945114132,0.3909292874776014,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
366,2017.0,2.0,88.0,98.0,60.0,232.0,4720.0,5271.0,3205.0,12531.0,0.0,0.0,0.0,0.0,0.4427427915939244,0.4774851151323803,0.1923570146191331,0.05144389942983751,23.74711336731049,25.681877978191597,10.27507053090536,2.77863579204868,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
367,2017.0,3.0,0.0,0.0,0.0,0.0,3275.0,4003.0,2647.0,9294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.477075482614797,19.50380526402978,8.486150294947423,2.060860350434956,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
368,2017.0,4.0,0.0,0.0,0.0,0.0,3208.0,4194.0,3212.0,9115.0,214.0,280.0,214.0,608.0,0.0,0.0,0.0,0.0,16.13998722083306,20.434414008828604,10.297512182610927,2.0211687211334866,1.0766699704670433,1.3642431860925153,0.6860733521415747,0.13481849505750518,198761.0,205242.0,311920.0,4509767.0
369,2017.0,5.0,0.0,0.0,0.0,0.0,2921.0,3955.0,3210.0,8083.0,308.0,416.0,338.0,851.0,0.0,0.0,0.0,0.0,14.696041980066513,19.26993500355678,10.29110028212362,1.7923320650490369,1.5495997705787352,2.0268755907660227,1.0836111823544499,0.1887015448913436,198761.0,205242.0,311920.0,4509767.0
370,2017.0,6.0,0.0,0.0,0.0,0.0,3036.0,4086.0,3486.0,7847.0,496.0,667.0,569.0,1281.0,0.0,0.0,0.0,0.0,15.27462630999039,19.908205922764346,11.175942549371634,1.7400012018359263,2.495459370802119,3.2498221611560987,1.8241856886381123,0.28405015159319763,198761.0,205242.0,311920.0,4509767.0
371,2017.0,7.0,0.0,0.0,0.0,0.0,1284.0,1729.0,1510.0,3199.0,1395.0,1879.0,1642.0,3477.0,0.0,0.0,0.0,0.0,6.46001982280226,8.424201674121282,4.84098486791485,0.7093492856726301,7.01847948038096,9.155046238099414,5.264170300076943,0.7709932686101078,198761.0,205242.0,311920.0,4509767.0
372,2017.0,8.0,0.0,0.0,0.0,0.0,1385.0,1747.0,1399.0,2878.0,769.0,970.0,777.0,1599.0,0.0,0.0,0.0,0.0,6.968167799518014,8.511903021798657,4.485124390869454,0.638170442064967,3.8689682583605434,4.726128180391927,2.4910233393177736,0.3545637723634059,198761.0,205242.0,311920.0,4509767.0
373,2017.0,9.0,0.0,0.0,0.0,0.0,775.0,925.0,763.0,1659.0,1551.0,1849.0,1527.0,3318.0,0.0,0.0,0.0,0.0,3.899155266878311,4.506874811198488,2.4461400359066428,0.36786822911250183,7.803341701842917,9.008877325303787,4.895486022056938,0.7357364582250037,198761.0,205242.0,311920.0,4509767.0
374,2017.0,10.0,0.0,0.0,0.0,0.0,607.0,739.0,559.0,1207.0,1820.0,2217.0,1678.0,3620.0,0.0,0.0,0.0,0.0,3.053919028380819,3.6006275518656023,1.7921261862015903,0.267641321602646,9.156725917056162,10.801882655596808,5.379584508848422,0.8027022238621198,198761.0,205242.0,311920.0,4509767.0
375,2017.0,11.0,0.0,0.0,0.0,0.0,444.0,560.0,451.0,939.0,3407.0,4291.0,3455.0,7201.0,0.0,0.0,0.0,0.0,2.2338386303148003,2.7284863721850305,1.4458835598871504,0.20821474812335095,17.141189670005684,20.907026826867796,11.076558091818415,1.5967565508373271,198761.0,205242.0,311920.0,4509767.0
376,2017.0,12.0,0.0,0.0,0.0,0.0,568.0,735.0,566.0,1210.0,2209.0,2861.0,2201.0,4706.0,0.0,0.0,0.0,0.0,2.85770347301533,3.5811383634928524,1.8145678379071557,0.26830654444010077,11.11385030262476,13.939641983609592,7.056296486278533,1.0435128910207556,198761.0,205242.0,311920.0,4509767.0
377,2017.0,13.0,0.0,0.0,0.0,0.0,180.0,233.0,134.0,381.0,2155.0,2796.0,1610.0,4571.0,0.0,0.0,0.0,0.0,0.9056102555330271,1.1352452227127001,0.42959733264939726,0.08448330035675901,10.842167225964852,13.622942672552401,5.161579892280072,1.0135778633352899,198761.0,205242.0,311920.0,4509767.0
378,2017.0,14.0,0.0,0.0,0.0,0.0,492.0,604.0,356.0,998.0,2785.0,3420.0,2016.0,5656.0,0.0,0.0,0.0,0.0,2.475334698456941,2.942867444285283,1.1413182867401899,0.22129746392662858,14.011803120330447,16.663256058701435,6.4631956912028725,1.2541667895481075,198761.0,205242.0,311920.0,4509767.0
379,2017.0,15.0,0.0,0.0,0.0,0.0,399.0,507.0,332.0,879.0,1529.0,1945.0,1274.0,3368.0,0.0,0.0,0.0,0.0,2.0074360664315436,2.47025462624609,1.0643754808925365,0.19491029137425503,7.692656003944435,9.476617846249793,4.084380610412927,0.7468235055159169,198761.0,205242.0,311920.0,4509767.0
380,2017.0,16.0,0.0,0.0,0.0,0.0,318.0,392.0,296.0,716.0,1668.0,2056.0,1552.0,3758.0,0.0,0.0,0.0,0.0,1.5999114514416812,1.9099404605295212,0.9489612721210566,0.1587665172058778,8.391988367939385,10.017442823593612,4.975634778148243,0.8333024743850402,198761.0,205242.0,311920.0,4509767.0
381,2017.0,17.0,0.0,0.0,0.0,0.0,313.0,411.0,318.0,732.0,2345.0,3085.0,2384.0,5487.0,0.0,0.0,0.0,0.0,1.5747556110102083,2.002514105300085,1.0194921774814054,0.16231437233897006,11.798089162360826,15.031036532483604,7.642985380866889,1.2166925697048208,198761.0,205242.0,311920.0,4509767.0
382,2017.0,18.0,0.0,0.0,0.0,0.0,168.0,192.0,151.0,352.0,2021.0,2300.0,1814.0,4222.0,0.0,0.0,0.0,0.0,0.845236238497492,0.9354810418920104,0.484098486791485,0.07805281292802932,10.167990702401376,11.206283314331374,5.815593741985125,0.9361902732447153,198761.0,205242.0,311920.0,4509767.0
383,2017.0,19.0,0.0,0.0,0.0,0.0,344.0,378.0,270.0,651.0,917.0,1008.0,719.0,1736.0,0.0,0.0,0.0,0.0,1.7307218216853406,1.8417283012248955,0.865606565786099,0.1443533557276906,4.613581135132144,4.911275469933055,2.305078225185945,0.3849422819405082,198761.0,205242.0,311920.0,4509767.0
384,2017.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.0,1646.0,1214.0,3024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300224893213457,8.019801015386713,3.8920235957937934,0.6705446201544337,198761.0,205242.0,311920.0,4509767.0
385,2017.0,21.0,0.0,0.0,0.0,0.0,270.0,302.0,194.0,586.0,631.0,705.0,453.0,1366.0,0.0,0.0,0.0,0.0,1.3584153832995407,1.4714337221426415,0.6219543472685304,0.12994019424950334,3.1746670624518893,3.434969450697226,1.452295460374455,0.3028981319877501,198761.0,205242.0,311920.0,4509767.0
386,2017.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1057.0,513.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.081479767157541,5.150018027499245,1.644652474993588,0.5064563202489175,198761.0,205242.0,311920.0,4509767.0
387,2017.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,126.0,49.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138025065279406,0.6139094337416319,0.1570915619389587,0.06652228374547953,198761.0,205242.0,311920.0,4509767.0
388,2017.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
389,2017.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
390,2017.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
391,2017.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
392,2017.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
393,2017.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
394,2017.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
395,2017.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
396,2017.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
397,2017.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
398,2017.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
399,2017.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
400,2017.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
401,2017.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
402,2017.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
403,2017.0,39.0,0.0,0.0,0.0,0.0,167.0,201.0,163.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8402050704111974,0.9793317157306984,0.5225698897153116,0.08004848144039371,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
404,2017.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
405,2017.0,41.0,0.0,0.0,0.0,0.0,444.0,573.0,393.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2338386303148003,2.7918262343964684,1.2599384457553218,0.190697213403708,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
406,2017.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
407,2017.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,198761.0,205242.0,311920.0,4509767.0
408,2017.0,44.0,0.0,0.0,0.0,0.0,105.0,131.0,69.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282726490609325,0.6382709192075696,0.22121056681200307,0.040135111193105984,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
409,2017.0,45.0,0.0,0.0,0.0,0.0,126.0,150.0,79.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633927178873119,0.7308445639781331,0.25327006924852524,0.047009080513472204,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
410,2017.0,46.0,0.0,0.0,0.0,0.0,155.0,194.0,117.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798310533756623,0.9452256360783855,0.3750961785073096,0.06962665698693525,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
411,2017.0,47.0,0.0,0.0,0.0,0.0,71.0,93.0,60.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35721293412691624,0.45312362966644254,0.1923570146191331,0.0330394009269215,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
412,2017.0,48.0,0.0,0.0,0.0,0.0,66.0,85.0,66.0,138.0,66.0,85.0,66.0,138.0,0.0,0.0,0.0,0.0,0.3320570936954433,0.4141452529209421,0.21159271608104643,0.030600250522920584,0.3320570936954433,0.4141452529209421,0.21159271608104643,0.030600250522920584,198761.0,205242.0,311920.0,4509767.0
413,2017.0,49.0,66.0,84.0,67.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320570936954433,0.4092729558277545,0.21479866632469863,0.029269804848010995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
414,2017.0,50.0,31.0,38.0,31.0,66.0,32.0,38.0,32.0,67.0,63.0,76.0,63.0,133.0,0.15596621067513244,0.18514728954112705,0.09938445755321877,0.014634902424005497,0.16099737876142703,0.18514728954112705,0.102590407796871,0.014856643369823763,0.3169635894365595,0.3702945790822541,0.20197486535008977,0.02949154579382926,198761.0,205242.0,311920.0,4509767.0
415,2017.0,51.0,0.0,0.0,0.0,0.0,63.0,76.0,62.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169635894365595,0.3702945790822541,0.19876891510643754,0.029713286739647526,0.0,0.0,0.0,0.0,198761.0,205242.0,311920.0,4509767.0
416,2017.0,52.0,69.0,80.0,56.0,145.0,345.0,400.0,279.0,727.0,207.0,240.0,167.0,436.0,0.34715059795432707,0.3897837674550043,0.17953321364452424,0.03215243714364844,1.7357529897716353,1.9489188372750217,0.894460117978969,0.16120566760987873,1.0414517938629813,1.169351302365013,0.5353936906899205,0.0966790523767636,198761.0,205242.0,311920.0,4509767.0
417,2018.0,1.0,35.0,42.0,25.0,40.0,35.0,42.0,25.0,40.0,70.0,84.0,49.0,79.0,0.1698732260381681,0.18618919482039392,0.07737446766366247,0.008836143005905637,0.1698732260381681,0.18618919482039392,0.07737446766366247,0.008836143005905637,0.3397464520763362,0.37237838964078784,0.15165395662077846,0.01745138243666363,206036.0,225577.0,323104.0,4526862.0
418,2018.0,2.0,65.0,67.0,37.0,102.0,0.0,0.0,0.0,0.0,259.0,266.0,148.0,409.0,0.3154788483565979,0.29701609649919986,0.11451421214222046,0.022532164665059373,0.0,0.0,0.0,0.0,1.2570618726824438,1.179198233862495,0.45805684856888185,0.09034956223538514,206036.0,225577.0,323104.0,4526862.0
419,2018.0,3.0,171.0,191.0,127.0,374.0,171.0,191.0,127.0,373.0,76.0,85.0,57.0,166.0,0.8299520472150498,0.8467175288260771,0.3930622957314054,0.0826179371052177,0.8299520472150498,0.8467175288260771,0.3930622957314054,0.08239703353007005,0.3688675765400221,0.3768114657079401,0.17641378627315044,0.03666999347450839,206036.0,225577.0,323104.0,4526862.0
420,2018.0,4.0,264.0,340.0,256.0,648.0,66.0,85.0,64.0,162.0,412.0,530.0,401.0,1013.0,1.281329476402182,1.5072458628317604,0.7923145488759037,0.1431455166956713,0.3203323691005455,0.3768114657079401,0.19807863721897592,0.035786379173917825,1.9996505465064358,2.3495303155906853,1.241086461325146,0.22377532162456024,206036.0,225577.0,323104.0,4526862.0
421,2018.0,5.0,0.0,0.0,0.0,0.0,284.0,389.0,323.0,648.0,781.0,1071.0,888.0,1783.0,0.0,0.0,0.0,0.0,1.3783998912811353,1.7244665901222198,0.9996781222145191,0.1431455166956713,3.790599701023122,4.747824467920045,2.748341091413291,0.3938710744882437,206036.0,225577.0,323104.0,4526862.0
422,2018.0,6.0,261.0,344.0,298.0,573.0,456.0,602.0,522.0,1002.0,684.0,903.0,784.0,1503.0,1.266768914170339,1.5249781671003693,0.9223036545508567,0.12657774855959825,2.213205459240133,2.668711792425646,1.6155788848172725,0.22134538229793618,3.319808188860199,4.0030676886384695,2.4264633059324554,0.33201807344690426,206036.0,225577.0,323104.0,4526862.0
423,2018.0,7.0,512.0,683.0,596.0,1289.0,1264.0,1687.0,1471.0,3180.0,1545.0,2063.0,1799.0,3889.0,2.4850026209012017,3.027790953864977,1.8446073091017134,0.28474470836530913,6.134850220349842,7.478599325285822,4.5527136773299,0.7024733689694981,7.498689549399134,9.145435926535063,5.567866693077152,0.8590940037491754,206036.0,225577.0,323104.0,4526862.0
424,2018.0,8.0,430.0,603.0,518.0,1085.0,967.0,1358.0,1168.0,2442.0,980.0,1376.0,1183.0,2474.0,2.0870139198974935,2.6731448684927983,1.6031989699910865,0.23968037903519038,4.693354559397386,6.020117299192737,3.614935129246311,0.539446530510539,4.756450329068707,6.099912668401477,3.6613598098445084,0.5465154449152636,206036.0,225577.0,323104.0,4526862.0
425,2018.0,9.0,482.0,648.0,574.0,1189.0,1420.0,1907.0,1689.0,3499.0,2282.0,3065.0,2715.0,5625.0,2.339396998582772,2.8726332915146493,1.7765177775576904,0.26265435085054506,6.891999456405677,8.453876060059315,5.227419035357037,0.7729416094415955,11.075734337688559,13.587378145821605,8.402867188273744,1.24258261020548,206036.0,225577.0,323104.0,4526862.0
426,2018.0,10.0,524.0,720.0,632.0,1400.0,1531.0,2105.0,1847.0,4093.0,1511.0,2077.0,1823.0,4039.0,2.5432448698285737,3.19181476834961,1.9560265425373873,0.30926500520669725,7.4307402589838665,9.331625121355458,5.716425670991383,0.9041583330792943,7.3336698441049135,9.207498991475195,5.642146182034268,0.8922295400213216,206036.0,225577.0,323104.0,4526862.0
427,2018.0,11.0,848.0,1151.0,1022.0,2585.0,1536.0,2083.0,1852.0,4681.0,2272.0,3081.0,2739.0,6924.0,4.115785590867615,5.102470553292224,3.163068238090522,0.5710357417566517,7.455007862703606,9.234097447878108,5.731900564524116,1.034049635266107,11.027199130249082,13.65830736289604,8.477146677230861,1.5295363543222655,206036.0,225577.0,323104.0,4526862.0
428,2018.0,12.0,886.0,1307.0,1039.0,2905.0,2123.0,3132.0,2486.0,6961.0,2126.0,3137.0,2491.0,6971.0,4.300219379137626,5.794030419767973,3.2156828761018126,0.6417248858038969,10.304024539400881,13.884394242320804,7.694117064474597,1.5377097866027283,10.318585101632724,13.906559622656566,7.709591958007329,1.5399188223542049,206036.0,225577.0,323104.0,4526862.0
429,2018.0,13.0,700.0,1036.0,557.0,2403.0,1963.0,2905.0,1560.0,6740.0,1169.0,1732.0,930.0,4017.0,3.3974645207633616,4.592666805569717,1.7239031395464,0.5308312910797811,9.527461220369256,12.878085975077246,4.828166782212539,1.4888900964950997,5.673765749674814,7.678087748307673,2.878330197088244,0.8873696613680735,206036.0,225577.0,323104.0,4526862.0
430,2018.0,14.0,568.0,828.0,402.0,2005.0,1834.0,2671.0,1295.0,6471.0,1492.0,2173.0,1054.0,5265.0,2.7567997825622705,3.6705869836020515,1.2441814400316926,0.44291166817102,8.901357044400008,11.840746175363623,4.007997424977716,1.4294670347803844,7.241452949969908,9.63307429392181,3.26210755670001,1.1630573231523293,206036.0,225577.0,323104.0,4526862.0
431,2018.0,15.0,324.0,482.0,262.0,1137.0,1589.0,2369.0,1284.0,5590.0,930.0,1386.0,751.0,3270.0,1.5725407210390416,2.136742664367378,0.8108844211151828,0.25116736494286773,7.712244462132831,10.501957203083649,3.973952659205705,1.2348509850753127,4.513774291871323,6.144243429073,2.3243290086164206,0.7223546907327858,206036.0,225577.0,323104.0,4526862.0
432,2018.0,16.0,600.0,847.0,557.0,1946.0,919.0,1295.0,852.0,2976.0,1076.0,1517.0,998.0,3486.0,2.912112446368596,3.754815428877944,1.7239031395464,0.4298783572373092,4.4603855636878995,5.740833506962146,2.636921857977617,0.6574090396393794,5.222388320487682,6.724976393869943,3.088788749133406,0.7700698629646762,206036.0,225577.0,323104.0,4526862.0
433,2018.0,17.0,456.0,615.0,482.0,1451.0,1247.0,1682.0,1317.0,3967.0,497.0,671.0,526.0,1584.0,2.213205459240133,2.7263417812986255,1.4917797365554124,0.32053108753922693,6.052340367702731,7.456433944950061,4.076086956521739,0.8763244826106915,2.412199809741987,2.9745940410591505,1.6279587996434584,0.3499112630338632,206036.0,225577.0,323104.0,4526862.0
434,2018.0,18.0,328.0,397.0,269.0,673.0,656.0,795.0,540.0,1346.0,492.0,596.0,405.0,1009.0,1.5919548040148324,1.7599311986594377,0.8325492720610083,0.14866810607436232,3.1839096080296647,3.5242954733860277,1.6712885015351093,0.29733621214872463,2.3879322060222488,2.642113336022733,1.253466376151332,0.22289170732396968,206036.0,225577.0,323104.0,4526862.0
435,2018.0,19.0,178.0,195.0,143.0,414.0,475.0,521.0,381.0,1105.0,178.0,195.0,143.0,414.0,0.8639266924226834,0.864449833094686,0.44258195503614933,0.09145408011112334,2.305422353375138,2.309632630986315,1.1791868871942162,0.2440984505381432,0.8639266924226834,0.864449833094686,0.44258195503614933,0.09145408011112334,206036.0,225577.0,323104.0,4526862.0
436,2018.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
437,2018.0,21.0,168.0,192.0,113.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8153914849832068,0.8511506048932294,0.34973259383975436,0.09498853731348558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
438,2018.0,22.0,0.0,0.0,0.0,0.0,176.0,198.0,89.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542196509347881,0.8777490612961428,0.2754531048826384,0.09852299451584784,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
439,2018.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
440,2018.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
441,2018.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
442,2018.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
443,2018.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
444,2018.0,28.0,116.0,112.0,47.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5630084062979285,0.49650451952105046,0.14546399920768546,0.08615239430757995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
445,2018.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
446,2018.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
447,2018.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
448,2018.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
449,2018.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,67.0,36.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106253276126502,0.29701609649919986,0.11141923343567396,0.03932083637628008,206036.0,225577.0,323104.0,4526862.0
450,2018.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
451,2018.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
452,2018.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
453,2018.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
454,2018.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
455,2018.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
456,2018.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
457,2018.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
458,2018.0,42.0,145.0,183.0,124.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037605078724106,0.8112529202888592,0.38377735961176584,0.06825920472062104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
459,2018.0,43.0,134.0,165.0,108.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6503717796889864,0.731457551080119,0.3342577003070219,0.06251571176678238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
460,2018.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
461,2018.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
462,2018.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,206036.0,225577.0,323104.0,4526862.0
463,2018.0,47.0,270.0,341.0,261.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.310450600865868,1.5116789388989125,0.8077894424086363,0.13033310933710812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
464,2018.0,48.0,188.0,235.0,190.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91246189986216,1.0417728757807756,0.5880459542438348,0.09366311586259975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
465,2018.0,49.0,315.0,414.0,344.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528859034343513,1.8352934918010257,1.0646726750519957,0.15750424908026797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
466,2018.0,50.0,474.0,596.0,513.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.300568832631191,2.642113336022733,1.587724076458354,0.234378693231647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
